id,label,sentence,label_des,original_label
4266,86,不是送80本什么书啊,买家咨询商品是否有赠品,86
4267,7,双十二的优惠券在哪里领哦,买家表示麻烦卖家，表达感谢,7
4268,36,什么质量呀，刚收到就已经破洞了,买家反馈收到的商品有问题,36
4269,114,运费险退啊,买家咨询运费险赔付规则,114
4270,75,看看包装盒,买家咨询商品包装,75
4271,111,帮我查下了没,买家咨询物流信息,111
4272,30,你盒多少片呀,买家催促回复,30
4273,59,我姐买了,买家咨询换货发货时间,59
4274,23,没事，那我重新拍,买家表示要重拍,23
4275,94,马甲大了，我重新拍了，麻烦你帮我改下价格,买家咨询是否可以改价,94
4276,73,那买两份发两个地址可以吗,买家咨询商家发货地,73
4277,79,买两份是发几份的,买家咨询商品规格数量,79
4278,115,亲   西藏发什么快递？,买家咨询赠品何时发货,115
4279,105,那寄回要运费吗,买家咨询退换货运费由谁承担,105
4280,75,路程有点远，发货请包装严实些，谢谢,买家咨询商品包装,75
4281,79,想知道200买一送一多少个,买家咨询商品规格数量,79
4282,54,617703107086070939怎么还没发货,买家咨询发货时间,54
4283,77,你好，请问气筒底座什么材料？,买家咨询商品的材质/面料,77
4284,111,能看到物流吗，怎么还没有收到？,买家咨询物流信息,111
4285,20,快递好慢呵,买家表示物流太慢了,20
4286,73,你好，我这个是明天发货吗,买家咨询商家发货地,73
4287,38,退货地址给发一下，谢谢了,买家讨价还价,38
4288,3,我不要了，直接给我退到了我也不会领。,买家表示不想要了,3
4289,111,能帮忙查下快递到哪了吗？,买家咨询物流信息,111
4290,65,哦哦，我拍下，你们帮我刻名字吧,买家咨询能否定制,65
4291,31,在吗你们,买家打招呼,31
4292,70,我拍了2份是多少,买家咨询如何加入会员,70
4293,108,像你这么说，那我就不退啦,买家咨询退款金额,108
4294,13,支付宝账号是 17780684105实名认证的名字是 曾祥薇,买家表示商品已经寄回去了,13
4295,67,发票都寄上海,买家咨询能否开发票及发票类型和寄送时间,67
4296,65,这个四个可以刻字的吧,买家咨询能否定制,65
4297,65,有图案定制吗,买家咨询能否定制,65
4298,26,优惠券不能用啊,买家表示优惠券无法使用,26
4299,86,有送什么东西吗,买家咨询商品是否有赠品,86
4300,74,我说我衣服到了是吗,买家咨询商家是否收到寄回的商品,74
4301,97,我没要求发邮政,买家咨询是否可以指定快递,97
4302,88,深蓝是什么颜色呢？,买家咨询商品是什么颜色,88
4303,78,我怕色差,买家咨询商品的色差问题,78
4304,94,你把钱退给我，我从新拍，要不我拍下，你改下价格，,买家咨询是否可以改价,94
4305,104,您好吊牌我剪了,买家咨询退换货规则,104
4306,60,要双十一才能优惠吗？,买家咨询活动规则,60
4307,90,OKK,买家咨询商品重量,90
4308,70,这不早晚都得双十一吗,买家咨询如何加入会员,70
4309,117,这个黑的麦片跟一般的有什么不同呢？,买家咨询自己的旺旺昵称,117
4310,38,双十一怎么还涨价了,买家讨价还价,38
4311,111,这个发到山西运城市周四可以到吗,买家咨询物流信息,111
4312,50,昨晚拍的什么时候能发货啊,买家要求延迟发货,50
4313,79,16块的多少个,买家咨询商品规格数量,79
4314,55,亲、你们发什么快递的？,买家咨询发什么快递,55
4315,22,已经签收了 退款吧,买家表示需要退货退款,22
4316,52,亲，东西收到啦,买家咨询补货/上货时间,52
4317,61,订单编号是退货的订单编号还是？,买家咨询快递单号,61
4318,24,收到 /:Y /:Y /:Y,买家表示已经收到货了,24
4319,95,宝贝我太难受了,买家咨询是否可以拒收,95
4320,77,订制？,买家咨询商品的材质/面料,77
4321,60,这款是拍一发二吗,买家咨询活动规则,60
4322,46,不用退回啊,买家要求取消退换货退款,46
4323,31,在吗。店主,买家打招呼,31
4324,95,怎么样拒收,买家咨询是否可以拒收,95
4325,47,可以叠加券吗,买家要求添加商家微信,47
4326,94,两件98，怎么拍了没有自动改价格,买家咨询是否可以改价,94
4327,97,我这里只能收到邮政快递,买家咨询是否可以指定快递,97
4328,83,就是秒杀价的和买三免一是不同时享有的是吗,买家咨询商品上新时间,83
4329,60,买两份共发12个对吗,买家咨询活动规则,60
4330,7,谢谢，麻烦了～,买家表示麻烦卖家，表达感谢,7
4331,73,你好，请问从哪发货的。,买家咨询商家发货地,73
4332,82,亲，你们那个特价款和别的有什么区别,买家咨询商品区别,82
4333,97,你们杭州发出吗,买家咨询是否可以指定快递,97
4334,74,请问我换的货寄出来了吗,买家咨询商家是否收到寄回的商品,74
4335,67,好的，那就帮我分开开电子发票,买家咨询能否开发票及发票类型和寄送时间,67
4336,79,这个散包的有多少包,买家咨询商品规格数量,79
4337,98,5分好评有活动？,买家咨询是否有好评返现,98
4338,55,我看到的是申通啊,买家咨询发什么快递,55
4339,80,今天的价格跟昨天价格一样吗？,买家咨询商品价格,80
4340,99,刚开始有事去了，错过了双十一，还有优惠没现在？,买家咨询是否有活动,99
4341,82,一粒扣子和二粒扣子有什么区别,买家咨询商品区别,82
4342,72,问了半天都没回应，怎么下单,买家咨询如何下单,72
4343,93,怎么现在才发优惠卷给我,买家咨询是否可以发顺丰,93
4344,105,不喜欢，七天无理由退货，运费自己出的对吗？,买家咨询退换货运费由谁承担,105
4345,60,10包送一包吗？,买家咨询活动规则,60
4346,67,帮我下开发票,买家咨询能否开发票及发票类型和寄送时间,30
4347,102,臭味吗？,买家咨询是否有味道,102
4348,79,500G大概多少个左右,买家咨询商品规格数量,79
4349,108,你好，收到货了，怎么返30呢,买家咨询退款金额,108
4350,42,10元优惠卷有吗？,买家要求发货检查,42
4351,58,现在拍还返现吗,买家咨询返现时间,58
4352,49,在你们家买的枕头已经到了，但是我不在那个地方，能不能申请改一下地址,买家要求修改收件信息,49
4353,73,哪天发的？,买家咨询商家发货地,73
4354,105,那我换货退运费吗,买家咨询退换货运费由谁承担,105
4355,88,这个图片色就是紫色吗,买家咨询商品是什么颜色,88
4356,86,老顾客:已经下单4斤有什么送吗,买家咨询商品是否有赠品,86
4357,60,亲这款是买一送一吗,买家咨询活动规则,106
4358,106,买小了  能退不,买家咨询退换货支持快递,106
4359,52,紫色小码后面还会有吗,买家咨询补货/上货时间,52
4360,41,补偿怎么个补偿法？,买家要求补偿,41
4361,106,你们要这种态度我只能申请退货了,买家咨询退换货支持快递,106
4362,84,这个不是预售款/:018,买家咨询商品是不是预售款,84
4363,1,骗人的，,买家表达不满/生气,1
4364,38,我的这件最低多少？,买家讨价还价,38
4365,75,亲，有包装不,买家咨询商品包装,75
4366,17,你好 这件衣服我再买一件送人,买家表示送人的,17
4367,22,我需要申请退过吗,买家表示需要退货退款,22
4368,27,我没有挺懂,买家表示有疑问/不理解,27
4369,66,两件能不能一起发过来,买家咨询能否分开/一起发货,66
4370,15,我买了二条了,买家表示是老顾客,15
4371,31,/:068 我又来了……,买家打招呼,31
4372,92,我说了，我问了别的买家，都没我这个涨袋厉害,买家咨询是否可以打折,92
4373,1,你这个，信不信我投诉你,买家表达不满/生气,1
4374,45,她穿的是哪个颜色？,买家要求核对订单信息,45
4375,15,我在你店里买了好多衣服了,买家表示是老顾客,15
4376,12,你好，那个衣服的颜色为啥是灰色呢,买家表示商家发错货了,12
4377,0,活动价比之前贵啊,买家抱怨商品涨价了,0
4378,1,妳们这属于欺骗消费者,买家表达不满/生气,1
4379,101,这个大小号 有什么区别,买家咨询是否有实体店,101
4380,46,不退了，能撤销吗,买家要求取消退换货退款,110
4381,97,亲，有指定快递吗？,买家咨询是否可以指定快递,97
4382,4,这回给我地址邮对了,买家表示地址正确,4
4383,54,你好 这个要12天才发货吗,买家咨询发货时间,54
4384,99,亲这件涮十一有优惠吗,买家咨询是否有活动,99
4385,56,衣服 给寄回去了,买家咨询返现方式,56
4386,3,忘截图了，不要了,买家表示不想要了,3
4387,103,记得赠品一起发哈??,买家咨询退换货地址,103
4388,5,哦、好的??！谢谢,买家表示好的,5
4389,22,没现货我就不要了,买家表示需要退货退款,22
4390,60,没了 下次买二送一了 再来吧,买家咨询活动规则,60
4391,49,买了几条了，改价吗,买家要求修改收件信息,49
4392,25,裤子我都拍了啊,买家表示已下单付款,25
4393,12,号码是不是发错了,买家表示商家发错货了,12
4394,90,你这是几个,买家咨询商品重量,90
4395,40,那有没有类似的？推荐一下,买家需要商品推荐,40
4396,1,这个自动回复 醉了,买家表达不满/生气,1
4397,7,OK，谢了,买家表示麻烦卖家，表达感谢,7
4398,108,你给我退17不行吗？5毛钱也给我要,买家咨询退款金额,108
4399,92,收到货才打折？,买家咨询是否可以打折,92
4400,113,运费大概多少啊,买家咨询运费金额,113
4401,56,支付宝购买，微信退款？,买家咨询返现方式,56
4402,3,我比较喜欢颜色鲜的,买家表示不想要了,3
4403,110,那我现在点退款了,买家咨询退款时间,110
4404,104,亲我这边能退了重拍吗？,买家咨询退换货规则,104
4405,2,请问啥时候会上新,买家表达赞美/满意,2
4406,30,你等下啊,买家催促回复,30
4407,47,19.8买两包送一包吗,买家要求添加商家微信,47
4408,67,我现在拍，发票什么时候可以开呢？,买家咨询能否开发票及发票类型和寄送时间,67
4409,49,四川省绵阳市涪城区滨江路10号水韵滨江 刘女士 180 3094 3720,买家要求修改收件信息,49
4410,23,我可以重拍一下吗！,买家表示要重拍,23
4411,91,一般喜欢穿宽松一点,买家咨询什么颜色好看,91
4412,49,双十一可以改地址吗,买家要求修改收件信息,49
4413,82,升级版和普通款有什么不同,买家咨询商品区别,82
4414,59,亲这个一箱里面有多少袋,买家咨询换货发货时间,59
4415,80,买三价多少钱,买家咨询商品价格,80
4416,65,再次购买啦！还是要发票的哦,买家咨询能否定制,65
4417,11,5斤的鱼 净重多少,买家表示商家发错地址,11
4418,82,那个挂钩有什么区别呢,买家咨询商品区别,82
4419,49,不好意思，电话写错了[表情],买家要求修改收件信息,49
4420,60,怎么个第2件半价,买家咨询活动规则,60
4421,90,/:? 怎么拍呢？,买家咨询商品重量,90
4422,105,我掏的运费就不能报销了吗？,买家咨询退换货运费由谁承担,105
4423,88,绿色是黑绿,买家咨询商品是什么颜色,88
4424,88,我要修改地址。,买家咨询商品是什么颜色,88
4425,92,什么再打折,买家咨询是否可以打折,92
4426,32,别发错了货哦,买家对特定款式/颜色表达喜好,32
4427,105,换货也是邮费自理,买家咨询退换货运费由谁承担,105
4428,60,哦跨店满减哦,买家咨询活动规则,60
4429,23,拍错了。重新拍的。,买家表示要重拍,23
4430,82,这两个是一样的吗,买家咨询商品区别,82
4431,53,你帮我问下快递，睡衣到哪里了,买家咨询到货时间,53
4432,86,还可以免费送东西？,买家咨询商品是否有赠品,86
4433,65,请问尺寸可以定做吗,买家咨询能否定制,65
4434,85,这个运费我先垫付上还是,买家咨询商品是否可以单买/单卖,85
4435,65,边框不是可以定制吗,买家咨询能否定制,65
4436,37,那地址改了么,买家确认地址是否修改成功,37
4437,97,你们就是发圆通跟中通的是吧！,买家咨询是否可以指定快递,97
4438,67,老板，发票开了没，快邮来哟，急急急。谢谢，如果邮来告诉我一下哟,买家咨询能否开发票及发票类型和寄送时间,67
4439,29,豪华跟轻量版有什么区别,买家催促发货,29
4440,60,好的，那我知道了，待会我去拿,买家咨询活动规则,60
4441,29,一般什么时候发货呀,买家催促发货,29
4442,68,你们这款双十一有活动，我提前买能享受双十一的优惠不？,买家咨询能否提前享受优惠,68
4443,99,现在下单 是买一箱送一箱嘛,买家咨询是否有活动,99
4444,16,买这件衣服还送礼品?,买家表示收件信息不需要修改了,16
4445,88,桃红色色差大吗,买家咨询商品是什么颜色,88
4446,62,我第二件有优惠券,买家咨询买多件能否优惠,62
4447,30,快递那边没有回复你吗？,买家催促回复,30
